date,open,high,low,close,volume
2024-01-02,75.04000091552734,75.44000244140625,74.77999877929688,75.3499984741211,3424
2024-01-03,75.51000213623047,75.72000122070312,75.44999694824219,75.62000274658203,370
2024-01-04,75.45999908447266,75.5199966430664,75.18000030517578,75.5199966430664,1284
2024-01-05,75.30999755859375,75.44999694824219,75.12999725341797,75.1500015258789,728
2024-01-08,75.19999694824219,75.37000274658203,75.05999755859375,75.29000091552734,1038
2024-01-09,75.9000015258789,76.05000305175781,75.76000213623047,76.05000305175781,1184
2024-01-10,76.0999984741211,76.23999786376953,75.91999816894531,75.93000030517578,708
2024-01-11,76.29000091552734,76.29000091552734,75.6500015258789,75.6500015258789,4586
2024-01-12,75.86000061035156,76.37999725341797,75.86000061035156,76.22000122070312,445
2024-01-15,76.3499984741211,76.5,76.25,76.37999725341797,818
2024-01-16,76.41999816894531,76.87000274658203,76.41000366210938,76.86000061035156,1790
2024-01-17,76.4800033569336,76.9000015258789,76.47000122070312,76.77999877929688,9016
2024-01-18,76.33999633789062,76.7300033569336,76.2699966430664,76.48999786376953,2121
2024-01-19,76.73999786376953,77.3499984741211,76.73999786376953,77.12999725341797,666
2024-01-22,77.62000274658203,77.83000183105469,77.51000213623047,77.69000244140625,1945
2024-01-23,77.47000122070312,78.11000061035156,77.43000030517578,78.06999969482422,671
2024-01-24,78.29000091552734,78.29000091552734,77.87999725341797,77.87999725341797,468
2024-01-25,77.62999725341797,78.23999786376953,77.4800033569336,78.18000030517578,1413
2024-01-26,78.41000366210938,78.45999908447266,78.16000366210938,78.31999969482422,1011
2024-01-29,78.36000061035156,78.68000030517578,78.2699966430664,78.62999725341797,363
2024-01-30,78.80000305175781,78.8499984741211,78.58000183105469,78.80000305175781,883
2024-01-31,79.12000274658203,79.2300033569336,78.4800033569336,78.66999816894531,2421
2024-02-01,78.80000305175781,78.80000305175781,78.1500015258789,78.3499984741211,1332
2024-02-02,78.94999694824219,79.52999877929688,78.83999633789062,79.52999877929688,13993
2024-02-05,79.48999786376953,79.72000122070312,79.38999938964844,79.70999908447266,9382
2024-02-06,79.69000244140625,79.93000030517578,79.52999877929688,79.52999877929688,280
