date,open,high,low,close,volume
2024-01-02,157.89999389648438,157.89999389648438,156.3000030517578,156.72000122070312,362
2024-01-03,155.82000732421875,155.82000732421875,154.75999450683594,155.0800018310547,227
2024-01-04,155.33999633789062,155.33999633789062,154.36000061035156,154.5399932861328,830
2024-01-05,153.9600067138672,154.82000732421875,153.5800018310547,154.5800018310547,197
2024-01-08,153.17999267578125,153.86000061035156,152.63999938964844,153.86000061035156,1079
2024-01-09,153.86000061035156,153.86000061035156,153.33999633789062,153.5800018310547,680
2024-01-10,152.8800048828125,152.97999572753906,152.44000244140625,152.55999755859375,100
2024-01-11,153.6999969482422,153.6999969482422,151.72000122070312,151.66000366210938,1006
2024-01-12,153.0399932861328,154.02000427246094,152.67999267578125,153.6199951171875,612
2024-01-15,152.3800048828125,152.55999755859375,152.3800048828125,152.47999572753906,206
2024-01-16,150.36000061035156,151.3000030517578,150.36000061035156,150.94000244140625,83
2024-01-17,148.52000427246094,148.5800018310547,147.94000244140625,148.0399932861328,178
2024-01-18,148.36000061035156,149.33999633789062,148.36000061035156,149.17999267578125,526
2024-01-19,150.10000610351562,150.4199981689453,149.52000427246094,149.5399932861328,328
2024-01-22,149.97999572753906,150.5,149.75999450683594,150.13999938964844,5922
2024-01-23,151.24000549316406,152.05999755859375,151.05999755859375,151.55999755859375,1530
2024-01-24,152.86000061035156,153.75999450683594,152.86000061035156,153.32000732421875,360
2024-01-25,153.0800018310547,154.05999755859375,152.86000061035156,153.6999969482422,1719
2024-01-26,154.24000549316406,154.9199981689453,154.0,154.39999389648438,1272
2024-01-29,154.5800018310547,155.0,154.5800018310547,154.5,183
2024-01-30,154.5,154.52000427246094,153.32000732421875,153.4199981689453,590
2024-01-31,154.60000610351562,154.75999450683594,154.13999938964844,154.3800048828125,954
2024-02-01,153.0800018310547,153.66000366210938,152.72000122070312,152.83999633789062,765
2024-02-02,154.39999389648438,154.67999267578125,153.47999572753906,153.27999877929688,124
2024-02-05,153.3000030517578,153.60000610351562,152.60000610351562,152.67999267578125,1201
2024-02-06,153.89999389648438,154.55999755859375,153.5399932861328,154.5,343
2024-02-07,154.74000549316406,154.82000732421875,154.1199951171875,154.32000732421875,666
2024-02-08,154.27999877929688,154.52000427246094,153.9600067138672,153.52000427246094,668
2024-02-09,153.94000244140625,154.39999389648438,153.5,153.63999938964844,1276
2024-02-12,153.9199981689453,155.5,153.9199981689453,155.24000549316406,288
2024-02-13,154.27999877929688,154.66000366210938,152.1999969482422,152.4199981689453,7212
2024-02-14,153.36000061035156,153.75999450683594,153.0800018310547,153.47999572753906,125
2024-02-15,154.9600067138672,155.33999633789062,154.82000732421875,155.1999969482422,516
2024-02-16,156.24000549316406,156.5,156.10000610351562,156.5,1530
2024-02-19,156.32000732421875,156.5,156.05999755859375,156.25999450683594,79
2024-02-20,156.16000366210938,156.32000732421875,155.60000610351562,155.60000610351562,1013
