date,open,high,low,close,volume
2024-01-02,121.69999694824219,122.19999694824219,120.08000183105469,120.9000015258789,2965
2024-01-03,120.83999633789062,120.86000061035156,118.5,118.94000244140625,5186
2024-01-04,119.0,119.62000274658203,118.9000015258789,119.5999984741211,2835
2024-01-05,118.58000183105469,119.19999694824219,117.77999877929688,118.9800033569336,5398
2024-01-08,119.0,119.81999969482422,118.5,119.81999969482422,5120
2024-01-09,119.94000244140625,119.94000244140625,118.9000015258789,119.5,9499
2024-01-10,119.4800033569336,119.91999816894531,119.16000366210938,119.5,4523
2024-01-11,120.04000091552734,120.31999969482422,118.72000122070312,118.94000244140625,4437
2024-01-12,119.18000030517578,120.31999969482422,119.18000030517578,120.19999694824219,5076
2024-01-15,119.87999725341797,120.08000183105469,119.33999633789062,119.5199966430664,1564
2024-01-16,118.5999984741211,119.30000305175781,118.37999725341797,119.23999786376953,1620
2024-01-17,117.95999908447266,118.19999694824219,117.55999755859375,118.12000274658203,5927
2024-01-18,118.66000366210938,119.63999938964844,118.4800033569336,119.54000091552734,1955
2024-01-19,120.0999984741211,120.27999877929688,118.76000213623047,119.13999938964844,1629
2024-01-22,120.4000015258789,120.54000091552734,119.55999755859375,120.0199966430664,5111
2024-01-23,120.23999786376953,120.23999786376953,119.31999969482422,119.44000244140625,5698
2024-01-24,119.91999816894531,120.62000274658203,119.62000274658203,120.5199966430664,8926
2024-01-25,120.16000366210938,120.5999984741211,119.66000366210938,120.5999984741211,3139
2024-01-26,121.9000015258789,123.44000244140625,121.9000015258789,123.44000244140625,40181
2024-01-29,123.37999725341797,123.37999725341797,122.91999816894531,123.36000061035156,11083
2024-01-30,123.62000274658203,123.9000015258789,123.4000015258789,123.80000305175781,15379
2024-01-31,123.87999725341797,124.08000183105469,123.30000305175781,123.44000244140625,11656
2024-02-01,122.45999908447266,122.76000213623047,121.83999633789062,122.23999786376953,3730
2024-02-02,122.86000061035156,123.26000213623047,122.41999816894531,122.45999908447266,10218
2024-02-05,122.54000091552734,122.83999633789062,121.95999908447266,122.55999755859375,1252
2024-02-06,123.18000030517578,123.18000030517578,122.36000061035156,123.18000030517578,8491
2024-02-07,123.23999786376953,123.36000061035156,122.80000305175781,122.80000305175781,1970
2024-02-08,123.04000091552734,123.83999633789062,122.69999694824219,123.41999816894531,1853
2024-02-09,123.0,123.12000274658203,122.5,122.83999633789062,2360
2024-02-12,123.23999786376953,123.54000091552734,123.12000274658203,123.5,2364
2024-02-13,123.44000244140625,123.44000244140625,121.9000015258789,122.4000015258789,2478
2024-02-14,122.45999908447266,123.30000305175781,122.30000305175781,123.16000366210938,14676
2024-02-15,124.12000274658203,124.5,124.08000183105469,124.26000213623047,2748
2024-02-16,124.80000305175781,125.33999633789062,124.54000091552734,124.80000305175781,2526
2024-02-19,124.5199966430664,124.87999725341797,124.19999694824219,124.87999725341797,3902
2024-02-20,125.0199966430664,125.73999786376953,125.0199966430664,125.73999786376953,4180
2024-02-21,125.77999877929688,126.05999755859375,125.5,125.95999908447266,4186
2024-02-22,127.05999755859375,127.62000274658203,126.62000274658203,127.5999984741211,2435
2024-02-23,127.83999633789062,128.6199951171875,127.44000244140625,128.6199951171875,26599
2024-02-26,128.32000732421875,128.44000244140625,127.91999816894531,127.9800033569336,16951
2024-02-27,127.9800033569336,128.32000732421875,127.83999633789062,128.22000122070312,5545
2024-02-28,128.4199981689453,128.4199981689453,127.86000061035156,128.25999450683594,4148
2024-02-29,128.4600067138672,128.67999267578125,127.87999725341797,127.87999725341797,8073
2024-03-01,128.36000061035156,128.5,127.26000213623047,127.73999786376953,1457
2024-03-04,127.58000183105469,128.22000122070312,127.37999725341797,128.22000122070312,4199
2024-03-05,128.0,128.27999877929688,127.62000274658203,127.73999786376953,975
2024-03-06,127.5,128.10000610351562,127.5,127.9800033569336,2195
2024-03-07,127.66000366210938,129.13999938964844,127.4000015258789,129.0399932861328,1774
2024-03-08,129.1199951171875,129.39999389648438,128.74000549316406,129.24000549316406,3177
2024-03-11,128.67999267578125,129.10000610351562,128.4199981689453,129.0399932861328,2380
2024-03-12,129.5,130.1999969482422,128.9600067138672,130.1999969482422,7858
2024-03-13,130.5,131.1999969482422,130.25999450683594,130.97999572753906,30298
2024-03-14,131.5,132.1999969482422,131.13999938964844,131.22000122070312,6333
2024-03-15,131.25999450683594,131.94000244140625,131.10000610351562,131.1999969482422,5367
2024-03-18,131.4600067138672,131.5,130.6999969482422,130.8000030517578,8730
2024-03-19,130.77999877929688,131.4600067138672,130.75999450683594,131.4199981689453,3894
2024-03-20,130.4600067138672,131.0399932861328,130.32000732421875,131.02000427246094,2838
2024-03-21,132.1199951171875,132.1199951171875,130.6999969482422,131.39999389648438,336780
2024-03-22,131.05999755859375,131.32000732421875,130.60000610351562,130.97999572753906,1237
2024-03-25,130.9600067138672,131.0800018310547,130.10000610351562,130.8800048828125,8845
2024-03-26,130.86000061035156,131.6999969482422,130.6999969482422,131.6999969482422,2312
2024-03-27,131.75999450683594,132.3000030517578,131.55999755859375,132.0,22541
2024-03-28,132.24000549316406,132.82000732421875,131.94000244140625,131.94000244140625,2433
2024-04-02,131.89999389648438,132.39999389648438,130.05999755859375,130.05999755859375,7678
2024-04-03,130.4600067138672,130.74000549316406,130.10000610351562,130.5800018310547,2668
2024-04-04,130.52000427246094,131.16000366210938,130.3800048828125,130.63999938964844,8430
2024-04-05,128.83999633789062,129.0800018310547,128.33999633789062,129.0800018310547,4647
2024-04-08,129.0399932861328,130.05999755859375,129.0399932861328,129.75999450683594,4344
2024-04-09,129.27999877929688,129.47999572753906,128.36000061035156,128.36000061035156,38453
2024-04-10,129.1999969482422,129.24000549316406,127.22000122070312,128.4199981689453,26132
2024-04-11,128.4199981689453,128.83999633789062,127.16000366210938,127.95999908447266,7078
2024-04-12,129.22000122070312,129.33999633789062,127.12000274658203,127.66000366210938,6032
2024-04-15,128.4600067138672,129.4600067138672,127.91999816894531,128.22000122070312,11080
2024-04-16,126.5199966430664,127.13999938964844,126.0999984741211,126.54000091552734,8401
2024-04-17,127.30000305175781,128.6199951171875,127.30000305175781,127.44000244140625,4519
2024-04-18,128.25999450683594,128.5800018310547,127.72000122070312,128.3800048828125,3767
2024-04-19,127.68000030517578,128.67999267578125,127.27999877929688,128.4600067138672,11097
2024-04-22,129.25999450683594,129.47999572753906,128.32000732421875,128.8800048828125,4143
2024-04-23,129.63999938964844,130.25999450683594,129.3000030517578,130.25999450683594,6374
2024-04-24,130.0,130.82000732421875,129.67999267578125,130.0,6941
2024-04-25,130.0800018310547,130.10000610351562,127.91999816894531,128.9199981689453,8654
2024-04-26,129.89999389648438,130.1199951171875,129.0,130.0,3044
2024-04-29,130.60000610351562,130.66000366210938,129.72000122070312,129.74000549316406,5630
2024-04-30,130.22000122070312,130.36000061035156,128.9199981689453,129.3000030517578,4280
2024-05-02,129.5399932861328,129.5399932861328,128.55999755859375,128.75999450683594,11733
2024-05-03,129.39999389648438,130.3800048828125,129.0,129.6199951171875,1621
2024-05-06,129.72000122070312,130.83999633789062,129.72000122070312,130.39999389648438,5865
2024-05-07,130.97999572753906,131.75999450683594,130.63999938964844,131.75999450683594,7556
2024-05-08,132.1199951171875,133.3800048828125,132.0800018310547,132.9199981689453,2396
2024-05-09,132.9199981689453,133.74000549316406,132.52000427246094,133.6199951171875,15145
2024-05-10,134.63999938964844,134.8800048828125,134.24000549316406,134.33999633789062,5004
2024-05-13,134.63999938964844,134.67999267578125,134.0,134.36000061035156,2288
2024-05-14,134.17999267578125,134.82000732421875,134.05999755859375,134.72000122070312,4231
2024-05-15,135.0,135.17999267578125,134.39999389648438,135.16000366210938,2489
2024-05-16,135.17999267578125,135.17999267578125,134.3800048828125,134.4600067138672,4450
2024-05-17,134.1999969482422,134.47999572753906,133.44000244140625,133.77999877929688,756
2024-05-20,134.3000030517578,134.9199981689453,134.13999938964844,134.6199951171875,1165
2024-05-21,134.52000427246094,134.5800018310547,133.52000427246094,134.22000122070312,1679
2024-05-22,134.27999877929688,134.27999877929688,133.5,133.75999450683594,5114
2024-05-23,134.10000610351562,134.25999450683594,133.5,133.83999633789062,16539
2024-05-24,132.82000732421875,133.75999450683594,132.82000732421875,133.6999969482422,4195
2024-05-27,133.6999969482422,134.27999877929688,133.60000610351562,134.27999877929688,1783
2024-05-28,134.66000366210938,134.67999267578125,133.13999938964844,133.4600067138672,2598
2024-05-29,132.94000244140625,132.94000244140625,131.24000549316406,131.47999572753906,7335
2024-05-30,131.44000244140625,132.39999389648438,131.27999877929688,132.33999633789062,7555
2024-05-31,132.32000732421875,132.44000244140625,131.8000030517578,132.27999877929688,3420
2024-06-03,133.4600067138672,133.55999755859375,132.5399932861328,132.63999938964844,5185
2024-06-04,132.52000427246094,132.67999267578125,131.60000610351562,131.9199981689453,7233
2024-06-05,132.77999877929688,133.36000061035156,132.25999450683594,133.05999755859375,5712
2024-06-06,133.5,133.86000061035156,133.16000366210938,133.52000427246094,3768
2024-06-07,133.5399932861328,133.5399932861328,131.67999267578125,132.67999267578125,15367
2024-06-10,129.94000244140625,130.9600067138672,129.52000427246094,130.9600067138672,49290
2024-06-11,131.0800018310547,131.55999755859375,128.8000030517578,129.36000061035156,6971
2024-06-12,129.75999450683594,131.1199951171875,129.6199951171875,130.9600067138672,6684
2024-06-13,130.52000427246094,130.6999969482422,127.95999908447266,128.22000122070312,19993
2024-06-14,127.58000183105469,127.63999938964844,123.94000244140625,124.54000091552734,29153
2024-06-17,125.04000091552734,125.80000305175781,124.18000030517578,125.63999938964844,70752
2024-06-18,126.91999816894531,126.94000244140625,125.63999938964844,126.68000030517578,16437
2024-06-19,126.62000274658203,126.76000213623047,125.73999786376953,125.9000015258789,8664
2024-06-20,125.9800033569336,127.80000305175781,125.9800033569336,127.69999694824219,9179
2024-06-21,127.4000015258789,127.45999908447266,126.5,126.91999816894531,26669
2024-06-24,127.08000183105469,128.5399932861328,127.0,128.27999877929688,5118
2024-06-25,127.08000183105469,127.4000015258789,126.5,127.22000122070312,10546
2024-06-26,128.0,128.0399932861328,125.58000183105469,126.37999725341797,36528
2024-06-27,126.62000274658203,126.69999694824219,125.0,125.13999938964844,2164
2024-06-28,125.0,125.13999938964844,123.77999877929688,124.18000030517578,23251
2024-07-01,127.41999816894531,127.80000305175781,125.62000274658203,125.62000274658203,7407
2024-07-02,124.81999969482422,125.23999786376953,124.0199966430664,125.19999694824219,18864
2024-07-03,125.86000061035156,127.31999969482422,125.58000183105469,126.81999969482422,10152
2024-07-04,127.55999755859375,127.91999816894531,127.4000015258789,127.80000305175781,16588
2024-07-05,128.05999755859375,128.52000427246094,127.0199966430664,127.58000183105469,44903
2024-07-08,126.94000244140625,128.86000061035156,126.91999816894531,126.91999816894531,12030
2024-07-09,126.62000274658203,126.62000274658203,124.5999984741211,124.9800033569336,42024
2024-07-10,125.26000213623047,126.27999877929688,124.66000366210938,126.19999694824219,9154
2024-07-11,126.86000061035156,127.33999633789062,126.26000213623047,127.18000030517578,6193
2024-07-12,127.55999755859375,128.97999572753906,127.55999755859375,128.8000030517578,2403
2024-07-15,127.80000305175781,128.47999572753906,126.86000061035156,127.05999755859375,4316
2024-07-16,126.13999938964844,126.55999755859375,125.91999816894531,126.4800033569336,8176
2024-07-17,126.33999633789062,126.95999908447266,125.68000030517578,126.45999908447266,6680
2024-07-18,126.91999816894531,127.44000244140625,126.0999984741211,126.41999816894531,1562
2024-07-19,125.87999725341797,125.91999816894531,125.0,125.5,28542
2024-07-22,126.18000030517578,127.54000091552734,126.13999938964844,127.18000030517578,9613
2024-07-23,127.27999877929688,127.86000061035156,126.5,127.13999938964844,1873
2024-07-24,125.13999938964844,125.95999908447266,124.80000305175781,125.4000015258789,11552
2024-07-25,124.0999984741211,124.30000305175781,122.95999908447266,124.30000305175781,11639
2024-07-26,124.22000122070312,125.81999969482422,124.0199966430664,125.69999694824219,6824
2024-07-29,126.05999755859375,126.05999755859375,124.19999694824219,124.5,2654
2024-07-30,124.66000366210938,125.4000015258789,124.5,124.94000244140625,35493
2024-07-31,126.41999816894531,126.73999786376953,125.68000030517578,126.0199966430664,11976
2024-08-01,125.0199966430664,125.0199966430664,122.83999633789062,123.0999984741211,15635
2024-08-02,122.66000366210938,122.77999877929688,120.62000274658203,120.95999908447266,4697
2024-08-05,118.27999877929688,119.62000274658203,117.5,119.5,8475
2024-08-06,119.73999786376953,120.13999938964844,118.31999969482422,119.22000122070312,18010
2024-08-07,119.69999694824219,121.73999786376953,119.5999984741211,121.4800033569336,93444
2024-08-08,120.45999908447266,121.26000213623047,119.77999877929688,121.12000274658203,12314
2024-08-09,121.16000366210938,122.27999877929688,121.0999984741211,121.54000091552734,8795
2024-08-12,122.0,122.0,120.81999969482422,121.0199966430664,10724
2024-08-13,121.5999984741211,121.68000030517578,120.81999969482422,121.68000030517578,2107
2024-08-14,122.45999908447266,122.66000366210938,121.94000244140625,122.66000366210938,3801
2024-08-15,122.9000015258789,124.23999786376953,122.30000305175781,124.05999755859375,965
2024-08-16,124.37999725341797,124.76000213623047,124.19999694824219,124.62000274658203,1074
2024-08-19,124.62000274658203,125.62000274658203,124.5199966430664,125.41999816894531,2869
2024-08-20,125.87999725341797,125.91999816894531,125.30000305175781,125.37999725341797,3433
2024-08-21,125.5999984741211,126.0,125.5,126.0,4572
2024-08-22,126.05999755859375,126.72000122070312,126.05999755859375,126.12000274658203,6698
2024-08-23,126.36000061035156,127.05999755859375,126.31999969482422,127.05999755859375,1913
2024-08-26,127.12000274658203,127.31999969482422,126.91999816894531,127.16000366210938,9951
2024-08-27,127.37999725341797,127.66000366210938,126.69999694824219,126.69999694824219,11210
2024-08-28,126.94000244140625,127.5199966430664,126.87999725341797,126.94000244140625,3068
2024-08-29,127.18000030517578,128.02000427246094,127.0199966430664,127.91999816894531,4561
