date,open,high,low,close,volume
2024-01-02,141.16000366210938,142.0,139.36000061035156,140.36000061035156,307974
2024-01-03,140.3800048828125,140.5,137.9600067138672,138.32000732421875,183845
2024-01-04,138.5800018310547,139.17999267578125,138.16000366210938,139.16000366210938,36462
2024-01-05,138.17999267578125,139.36000061035156,137.6199951171875,138.86000061035156,80974
2024-01-08,139.13999938964844,139.89999389648438,138.25999450683594,139.86000061035156,63371
2024-01-09,139.89999389648438,139.97999572753906,139.05999755859375,139.6199951171875,71868
2024-01-10,139.6999969482422,140.27999877929688,139.44000244140625,139.66000366210938,81415
2024-01-11,140.5,140.9600067138672,138.3800048828125,138.3800048828125,159060
2024-01-12,139.3800048828125,140.16000366210938,139.0399932861328,139.77999877929688,95446
2024-01-15,139.94000244140625,140.05999755859375,139.0399932861328,139.1199951171875,101493
2024-01-16,138.02000427246094,138.8000030517578,137.9199981689453,138.67999267578125,241842
2024-01-17,137.27999877929688,137.55999755859375,136.8800048828125,137.5,107028
2024-01-18,137.63999938964844,138.75999450683594,137.47999572753906,138.6999969482422,79393
2024-01-19,139.3000030517578,139.32000732421875,138.22000122070312,138.5,20234
2024-01-22,139.5800018310547,139.8000030517578,138.97999572753906,139.67999267578125,66279
2024-01-23,140.0,140.10000610351562,139.1999969482422,139.1999969482422,34803
2024-01-24,140.60000610351562,141.60000610351562,140.32000732421875,141.5,136193
2024-01-25,141.0,141.55999755859375,140.55999755859375,141.5399932861328,99844
2024-01-26,141.32000732421875,142.0,141.0399932861328,141.9199981689453,66929
2024-01-29,141.60000610351562,141.82000732421875,141.10000610351562,141.82000732421875,33503
2024-01-30,142.24000549316406,142.25999450683594,141.83999633789062,142.05999755859375,106726
2024-01-31,142.05999755859375,142.22000122070312,141.3800048828125,141.5,143584
2024-02-01,140.9199981689453,141.5399932861328,140.86000061035156,141.05999755859375,79150
2024-02-02,142.0800018310547,142.32000732421875,141.39999389648438,141.60000610351562,149228
2024-02-05,141.55999755859375,142.0,141.10000610351562,141.44000244140625,61487
2024-02-06,141.9199981689453,142.6999969482422,141.24000549316406,142.5800018310547,119589
2024-02-07,142.4199981689453,142.47999572753906,141.55999755859375,141.60000610351562,120079
2024-02-08,141.6999969482422,142.52000427246094,141.4199981689453,141.97999572753906,86326
2024-02-09,142.02000427246094,142.16000366210938,141.17999267578125,141.52000427246094,82098
2024-02-12,142.0800018310547,142.5,141.86000061035156,142.5,123412
2024-02-13,142.0399932861328,142.10000610351562,140.83999633789062,141.1999969482422,93608
2024-02-14,141.10000610351562,141.83999633789062,141.0399932861328,141.8000030517578,81431
2024-02-15,142.4600067138672,142.89999389648438,142.25999450683594,142.63999938964844,75684
2024-02-16,143.24000549316406,143.86000061035156,142.74000549316406,143.17999267578125,83833
2024-02-19,142.8800048828125,143.02000427246094,142.63999938964844,142.97999572753906,34155
2024-02-20,142.8000030517578,142.9199981689453,142.39999389648438,142.77999877929688,131613
2024-02-21,142.97999572753906,143.5,142.75999450683594,143.16000366210938,41066
2024-02-22,144.9199981689453,145.8000030517578,144.5800018310547,145.33999633789062,91801
