date,open,high,low,close,volume
2024-01-02,32.80699920654297,32.823001861572266,32.680999755859375,32.7760009765625,54666
2024-01-03,32.59600067138672,32.64699935913086,32.45800018310547,32.64699935913086,104347
2024-01-04,32.650001525878906,32.65999984741211,32.492000579833984,32.540000915527344,30640
2024-01-05,32.492000579833984,32.58000183105469,32.428001403808594,32.55400085449219,40168
2024-01-08,32.292999267578125,32.40700149536133,32.17900085449219,32.40700149536133,15708
2024-01-09,32.27899932861328,32.27899932861328,32.08300018310547,32.19200134277344,15621
2024-01-10,32.11199951171875,32.1510009765625,31.95800018310547,31.95800018310547,48438
2024-01-11,32.2140007019043,32.25199890136719,31.975000381469727,31.975000381469727,24690
2024-01-12,32.15800094604492,32.44499969482422,32.132999420166016,32.35900115966797,19769
2024-01-15,32.26100158691406,32.29199981689453,31.975000381469727,32.18600082397461,172651
2024-01-16,31.88800048828125,32.01499938964844,31.867000579833984,31.902999877929688,20215
2024-01-17,31.339000701904297,31.339000701904297,31.194000244140625,31.2549991607666,24246
2024-01-18,31.488000869750977,31.621999740600586,31.42099952697754,31.59000015258789,8641
2024-01-19,31.691999435424805,31.777999877929688,31.569000244140625,31.583999633789062,12150
2024-01-22,31.513999938964844,31.618000030517578,31.492000579833984,31.55699920654297,10669
2024-01-23,31.628000259399414,31.940000534057617,31.533000946044922,31.8700008392334,11289
2024-01-24,32.10300064086914,32.323001861572266,32.10300064086914,32.28200149536133,11931
2024-01-25,32.277000427246094,32.415000915527344,32.19599914550781,32.37799835205078,26359
2024-01-26,32.215999603271484,32.38600158691406,32.18199920654297,32.36399841308594,15006
2024-01-29,32.54600143432617,32.60100173950195,32.369998931884766,32.41299819946289,12135
2024-01-30,32.26100158691406,32.268001556396484,32.027000427246094,32.08599853515625,21220
2024-01-31,32.01599884033203,32.207000732421875,31.940000534057617,32.132999420166016,25266
2024-02-01,32.20899963378906,32.31999969482422,32.138999938964844,32.138999938964844,64920
2024-02-02,32.35100173950195,32.393001556396484,32.22600173950195,32.257999420166016,25195
2024-02-05,32.42399978637695,32.500999450683594,32.388999938964844,32.48500061035156,102288
2024-02-06,33.0620002746582,33.23699951171875,32.99599838256836,33.23699951171875,23124
2024-02-07,33.09199905395508,33.26900100708008,33.09199905395508,33.143001556396484,27854
2024-02-08,33.125999450683594,33.16400146484375,33.020999908447266,33.06100082397461,100515
2024-02-09,33.03900146484375,33.14699935913086,32.90700149536133,33.00400161743164,82298
2024-02-12,33.06800079345703,33.64799880981445,33.06800079345703,33.58399963378906,38536
2024-02-13,33.44300079345703,33.51300048828125,33.00199890136719,33.00199890136719,63064
2024-02-14,33.17100143432617,33.36800003051758,33.17100143432617,33.354000091552734,26881
2024-02-15,33.369998931884766,33.41600036621094,33.33000183105469,33.380001068115234,38304
2024-02-16,33.62900161743164,33.696998596191406,33.59199905395508,33.60499954223633,112782
2024-02-19,33.50899887084961,33.58100128173828,33.44499969482422,33.542999267578125,24940
2024-02-20,33.56100082397461,33.56800079345703,33.428001403808594,33.428001403808594,7439
2024-02-21,33.63399887084961,33.64500045776367,33.52799987792969,33.52899932861328,4177
2024-02-22,33.75600051879883,33.849998474121094,33.70000076293945,33.78300094604492,14664
2024-02-23,33.81100082397461,33.83599853515625,33.74700164794922,33.77199935913086,5137
2024-02-26,33.60599899291992,33.6349983215332,33.555999755859375,33.558998107910156,18359
2024-02-27,33.64500045776367,33.729000091552734,33.5890007019043,33.683998107910156,24578
2024-02-28,33.52399826049805,33.52399826049805,33.231998443603516,33.231998443603516,20182
2024-02-29,33.40599822998047,33.4640007019043,33.290000915527344,33.3120002746582,4200
2024-03-01,33.56800079345703,33.76599884033203,33.50199890136719,33.74300003051758,41816
2024-03-04,33.770999908447266,33.78300094604492,33.584999084472656,33.60900115966797,27146
2024-03-05,33.4379997253418,33.44499969482422,33.31700134277344,33.33000183105469,48133
2024-03-06,33.55400085449219,33.73099899291992,33.53200149536133,33.720001220703125,27849
2024-03-07,33.5890007019043,33.73400115966797,33.54800033569336,33.71900177001953,26886
2024-03-08,33.82699966430664,33.94900131225586,33.770999908447266,33.770999908447266,41159
2024-03-11,33.816001892089844,33.92399978637695,33.77399826049805,33.90800094604492,12505
2024-03-12,34.21699905395508,34.270999908447266,34.124000549316406,34.22200012207031,27108
2024-03-13,34.10599899291992,34.12799835205078,33.999000549316406,34.00600051879883,37390
2024-03-14,34.14899826049805,34.17499923706055,34.01900100708008,34.09199905395508,12866
2024-03-15,33.86800003051758,33.972999572753906,33.85200119018555,33.85200119018555,23715
2024-03-18,34.034000396728516,34.066001892089844,33.92100143432617,33.95600128173828,29848
2024-03-19,33.78200149536133,33.832000732421875,33.63399887084961,33.73400115966797,40863
2024-03-20,33.74300003051758,33.94300079345703,33.74300003051758,33.88199996948242,30301
2024-03-21,34.301998138427734,34.354000091552734,34.220001220703125,34.30400085449219,27431
2024-03-22,34.20199966430664,34.279998779296875,34.082000732421875,34.13199996948242,23649
2024-03-25,34.14400100708008,34.15800094604492,34.03200149536133,34.09199905395508,44316
2024-03-26,34.20600128173828,34.22600173950195,34.09299850463867,34.125999450683594,19760
2024-03-27,34.08700180053711,34.11800003051758,34.055999755859375,34.055999755859375,15119
2024-03-28,34.2760009765625,34.430999755859375,34.25,34.354000091552734,11330
2024-04-02,34.880001068115234,34.90599822998047,34.63199996948242,34.641998291015625,44741
2024-04-03,34.50400161743164,34.50400161743164,34.382999420166016,34.47200012207031,26148
2024-04-04,34.46699905395508,34.69300079345703,34.45000076293945,34.69300079345703,12281
2024-04-05,34.2760009765625,34.400001525878906,34.24800109863281,34.361000061035156,11503
2024-04-08,34.426998138427734,34.64400100708008,34.426998138427734,34.595001220703125,19678
2024-04-09,34.68899917602539,34.77000045776367,34.659000396728516,34.709999084472656,8159
2024-04-10,34.96200180053711,35.0,34.5880012512207,34.625,13172
2024-04-11,34.959999084472656,34.959999084472656,34.79899978637695,34.8120002746582,16055
2024-04-12,34.87099838256836,34.88999938964844,34.47800064086914,34.54199981689453,16694
2024-04-15,34.65599822998047,34.66699981689453,34.43299865722656,34.48500061035156,101236
2024-04-16,34.00600051879883,34.00600051879883,33.736000061035156,33.81700134277344,41874
2024-04-17,33.8489990234375,33.94300079345703,33.724998474121094,33.724998474121094,38411
2024-04-18,34.14099884033203,34.14099884033203,33.810001373291016,33.9370002746582,16115
2024-04-19,33.5099983215332,33.74700164794922,33.487998962402344,33.69200134277344,36274
2024-04-22,33.90999984741211,33.9739990234375,33.816001892089844,33.91600036621094,18067
2024-04-23,34.15800094604492,34.17599868774414,34.007999420166016,34.13600158691406,13811
2024-04-24,34.5890007019043,34.59000015258789,34.2859992980957,34.33700180053711,38837
2024-04-25,34.27299880981445,34.358001708984375,34.143001556396484,34.21099853515625,29695
2024-04-26,34.624000549316406,34.82699966430664,34.55799865722656,34.763999938964844,12643
2024-04-29,34.9630012512207,35.07899856567383,34.96099853515625,35.00600051879883,19041
2024-04-30,35.117000579833984,35.117000579833984,34.86000061035156,34.86399841308594,7039
2024-05-02,35.1510009765625,35.37200164794922,35.132999420166016,35.35300064086914,40564
2024-05-03,35.46200180053711,35.57400131225586,35.349998474121094,35.52799987792969,38034
2024-05-06,35.70100021362305,35.70100021362305,35.566001892089844,35.641998291015625,23245
2024-05-07,35.53099822998047,35.542999267578125,35.42599868774414,35.50600051879883,24888
2024-05-08,35.48400115966797,35.54100036621094,35.321998596191406,35.50899887084961,17180
2024-05-09,35.51900100708008,35.54100036621094,35.41699981689453,35.49399948120117,23633
2024-05-10,35.71500015258789,35.81100082397461,35.650001525878906,35.650001525878906,9396
2024-05-13,35.75400161743164,35.900001525878906,35.7239990234375,35.87200164794922,36213
2024-05-14,35.887001037597656,35.933998107910156,35.81999969482422,35.92300033569336,8246
2024-05-15,36.007999420166016,36.15399932861328,35.935001373291016,36.15399932861328,24457
2024-05-16,36.04199981689453,36.340999603271484,36.04199981689453,36.25400161743164,53383
2024-05-17,36.257999420166016,36.470001220703125,36.257999420166016,36.43199920654297,17516
2024-05-20,36.323001861572266,36.375999450683594,36.220001220703125,36.3489990234375,4851
2024-05-21,36.060001373291016,36.16999816894531,36.04100036621094,36.10599899291992,11950
2024-05-22,36.15800094604492,36.28200149536133,36.10499954223633,36.13100051879883,18085
2024-05-23,36.207000732421875,36.400001525878906,35.98400115966797,36.01300048828125,20112
