date,open,high,low,close,volume,ticker,cci_25,rsi_14,ma_9,ma_14,ma_50
2024-02-19,223.1699981689453,223.92999267578125,223.0,223.82000732421875,2103.0,MEUD,,,,,
2024-02-20,223.6300048828125,223.9499969482422,223.0800018310547,223.42999267578125,5252.0,MEUD,,,,,
2024-02-21,223.38999938964844,223.4199981689453,222.80999755859372,223.13999938964844,2362.0,MEUD,,,,,
2024-02-22,225.3600006103516,225.52999877929688,224.3600006103516,225.25,3922.0,MEUD,,,,,
2024-02-23,225.6000061035156,226.27999877929688,225.0800018310547,226.19000244140625,7269.0,MEUD,,,,,
2024-02-24,225.6000061035156,226.27999877929688,225.0800018310547,226.19000244140625,4905.0,MEUD,,,,,
2024-02-25,225.6000061035156,226.27999877929688,225.0800018310547,226.19000244140625,4905.0,MEUD,,,,,
2024-02-26,225.8500061035156,225.9199981689453,225.25,225.25,4905.0,MEUD,,,,,
2024-02-27,225.55999755859372,225.9199981689453,225.0,225.66000366210935,4611.0,MEUD,,,225.0133344862196,,
2024-02-28,225.47000122070312,225.75999450683597,224.67999267578125,225.00999450683597,5541.0,MEUD,,,225.1455552842882,,
2024-02-29,225.67999267578125,225.7700042724609,224.8300018310547,224.8300018310547,12091.0,MEUD,,,225.30111185709634,,
2024-03-01,226.0200042724609,226.5,225.33999633789065,226.42999267578125,7186.0,MEUD,,,225.66666666666666,,
2024-03-02,226.0200042724609,226.5,225.33999633789065,226.42999267578125,7623.0,MEUD,,,225.7977769639757,,
2024-03-03,226.0200042724609,226.5,225.33999633789065,226.42999267578125,7623.0,MEUD,,67.47748013021183,225.8244425455729,225.30357033865792,
2024-03-04,226.63999938964844,226.7700042724609,225.72999572753903,226.4199981689453,7623.0,MEUD,,67.32229385798973,225.84999762641058,225.4892839704241,
2024-03-05,225.88999938964844,226.1999969482422,225.25,225.69000244140625,6566.0,MEUD,,57.009319573212,225.79444207085504,225.65071323939733,
2024-03-06,225.72000122070312,227.0,225.6499938964844,226.50999450683597,9523.0,MEUD,,63.730435491833646,225.93444146050348,225.89142717633928,
2024-03-07,226.75999450683597,229.47999572753903,226.05999755859372,229.4199981689453,9162.0,MEUD,,77.2960027947722,226.3522186279297,226.18928418840682,
2024-03-08,229.25,229.8600006103516,229.00999450683597,229.2100067138672,3630.0,MEUD,,75.11275963422685,226.81888665093317,226.40499877929688,
2024-03-09,229.25,229.8600006103516,229.00999450683597,229.2100067138672,7225.0,MEUD,,75.11275963422685,227.30555386013455,226.62071337018693,
2024-03-10,229.25,229.8600006103516,229.00999450683597,229.2100067138672,7225.0,MEUD,,75.11275963422685,227.61444430881076,226.83642796107702,
2024-03-11,228.25999450683597,228.69000244140625,227.75999450683597,228.3300018310547,7225.0,MEUD,,65.43853534545315,227.82555643717447,227.05642809186662,
