date,open,high,low,close,volume,ticker,cci_25,rsi_14,ma_9,ma_14,ma_50
2024-12-30,108.63500213623048,108.9000015258789,107.5999984741211,107.75,39830.0,VUAA,,,,,
2024-12-31,108.63500213623048,108.9000015258789,107.5999984741211,107.75,104856.0,VUAA,,,,,
2025-01-01,108.63500213623048,108.9000015258789,107.5999984741211,107.75,104856.0,VUAA,,,,,
2025-01-02,108.62999725341795,109.53500366210938,108.46499633789062,109.51499938964844,104856.0,VUAA,,,,,
2025-01-03,108.86499786376952,109.5,108.56999969482422,109.5,53216.0,VUAA,,,,,
2025-01-04,108.86499786376952,109.5,108.56999969482422,109.5,73526.0,VUAA,,,,,
2025-01-05,108.86499786376952,109.5,108.56999969482422,109.5,73526.0,VUAA,,,,,
2025-01-06,109.56999969482422,110.19499969482422,109.0999984741211,110.0199966430664,73526.0,VUAA,,,,,
2025-01-07,109.08999633789062,109.81999969482422,108.79499816894533,109.01499938964844,70260.0,VUAA,,,108.92222171359592,,
2025-01-08,109.01499938964844,109.38500213623048,108.59500122070312,109.125,47688.0,VUAA,,,109.0749994913737,,
2025-01-09,108.93000030517578,109.28500366210938,108.76000213623048,109.28500366210938,31143.0,VUAA,,,109.24555545383029,,
2025-01-10,109.09500122070312,109.3000030517578,107.86000061035156,108.16500091552734,72889.0,VUAA,,,109.29166666666667,,
2025-01-11,109.09500122070312,109.3000030517578,107.86000061035156,108.16500091552734,51343.0,VUAA,,,109.14166683620877,,
2025-01-12,109.09500122070312,109.3000030517578,107.86000061035156,108.16500091552734,51343.0,VUAA,,45.36651436919956,108.99333360460069,108.80035727364677,
2025-01-13,108.0,108.43000030517578,107.41500091552734,108.05999755859376,51343.0,VUAA,,43.74550488649654,108.83333333333333,108.82249995640346,
2025-01-14,108.72000122070312,108.99500274658205,107.62999725341795,107.83000183105467,61197.0,VUAA,,40.34501640867232,108.6477779812283,108.82821437290737,
2025-01-15,107.81500244140624,109.79499816894533,107.79499816894533,109.69499969482422,86620.0,VUAA,,64.46600703526283,108.61166720920139,108.96714292253766,
2025-01-16,110.41000366210938,110.4749984741211,109.75,109.87000274658205,52780.0,VUAA,,65.8609356719618,108.70666758219402,108.99250030517578,
2025-01-17,110.01499938964844,111.13999938964844,109.91999816894533,110.94499969482422,61064.0,VUAA,,72.89882446001064,108.90888977050781,109.0957145690918,
2025-01-18,110.01499938964844,111.13999938964844,109.91999816894533,110.94499969482422,129608.0,VUAA,,72.89882446001064,109.09333377414279,109.19892883300781,
2025-01-19,110.01499938964844,111.13999938964844,109.91999816894533,110.94499969482422,129608.0,VUAA,,72.89882446001064,109.40222252739801,109.30214309692383,
2025-01-20,110.76499938964844,110.83999633789062,109.86499786376952,110.23999786376952,129608.0,VUAA,,62.36743377424508,109.63277774386935,109.3178574698312,
2025-01-21,110.24500274658205,110.9749984741211,110.05500030517578,110.1999969482422,64825.0,VUAA,,61.821712854318186,109.858888414171,109.40250015258789,
2025-01-22,110.87999725341795,111.36499786376952,110.52999877929688,111.36499786376952,63771.0,VUAA,,70.04318194421256,110.22611067030165,109.5625,
2025-01-23,111.20999908447266,111.6500015258789,110.97000122070312,111.43499755859376,82461.0,VUAA,154.36311115340007,70.45487485205355,110.62666575113933,109.71607099260602,
2025-01-24,111.18000030517578,111.23999786376952,110.5999984741211,110.76499938964844,110321.0,VUAA,104.52187473188508,61.712789648527405,110.7455546061198,109.90178516932896,
2025-01-25,111.18000030517578,111.23999786376952,110.5999984741211,110.76499938964844,214302.0,VUAA,94.71941843412893,61.712789648527405,110.84499867757161,110.0874993460519,
2025-01-26,111.18000030517578,111.23999786376952,110.5999984741211,110.76499938964844,214302.0,VUAA,86.89618796503407,61.712789648527405,110.82499864366319,110.27321352277484,
2025-01-27,109.19000244140624,109.29499816894533,107.1449966430664,108.4800033569336,214302.0,VUAA,-95.71819955337149,40.373939945993584,110.55111016167535,110.30321393694196,
2025-01-28,109.84500122070312,110.5199966430664,109.33999633789062,110.11499786376952,89746.0,VUAA,21.863777923739033,52.918641700566596,110.45888773600261,110.46642793927874,
