date,open,high,low,close,volume,ticker,cci_25,rsi_14,ma_9,ma_14,ma_50
2024-01-02,105.9810576069541,106.02095351555194,105.5222660721286,105.78157806396484,21231.0,VNRA,,,,,
2024-01-03,105.72173720176978,105.80152901835868,105.36268163648616,105.46241760253906,10156.0,VNRA,,,,,
2024-01-04,105.32278714108074,105.32278714108074,104.94378742124889,105.26294708251952,1954.0,VNRA,,,,,
2024-01-05,104.72436473032036,105.08342030385934,104.5647810934734,104.90389251708984,13449.0,VNRA,,,,,
2024-01-06,104.72436473032036,105.08342030385934,104.5647810934734,104.90389251708984,5643.0,VNRA,,,,,
2024-01-07,104.72436473032036,105.08342030385934,104.5647810934734,104.90389251708984,5643.0,VNRA,,,,,
2024-01-08,104.88394426362306,105.1632080078125,104.64456881771812,105.1632080078125,5643.0,VNRA,,,,,
2024-01-09,106.00100476795836,106.22042846679688,105.701796859024,106.22042846679688,5960.0,VNRA,,,,,
2024-01-10,106.32016443644166,106.47974807536669,106.1206924971521,106.22042846679688,5105.0,VNRA,,,105.42474280463324,,
2024-01-11,106.71911107269648,106.83879879644896,105.82147216796876,105.82147216796876,11949.0,VNRA,,,105.4291754828559,,
2024-01-12,106.28026530715148,106.81884865815798,106.28026530715148,106.45979309082033,2923.0,VNRA,,,105.53999498155382,,
2024-01-13,106.28026530715148,106.81884865815798,106.28026530715148,106.45979309082033,9504.0,VNRA,,,105.67297787136502,,
2024-01-14,106.28026530715148,106.81884865815798,106.28026530715148,106.45979309082033,9504.0,VNRA,,,105.84585571289062,,
2024-01-15,106.6393212858855,106.73905725289372,106.47974526054564,106.61937713623048,9504.0,VNRA,,68.62124361813196,106.03646511501736,105.76020812988281,
2024-01-16,106.4597911004303,107.19785398025124,106.32015922789472,107.17790222167967,12088.0,VNRA,,75.38268893463577,106.28913285997179,105.85994556971959,
2024-01-17,106.4597917002266,106.65927124023438,106.34011158558832,106.65927124023438,8528.0,VNRA,,62.01893240033208,106.45536210801866,105.94543511526925,
2024-01-18,106.28026381437586,106.99837493896484,106.1605836998553,106.99837493896484,6975.0,VNRA,,66.23392023619853,106.54180060492621,106.0693942478725,
2024-01-19,107.43722483915026,107.69654444230936,107.43722483915026,107.61675262451172,7454.0,VNRA,,72.2760520832397,106.6969477335612,106.2631699698312,
2024-01-20,107.43722483915026,107.69654444230936,107.43722483915026,107.61675262451172,5822.0,VNRA,,72.27605208323972,106.89642333984375,106.4569456917899,
2024-01-21,107.43722483915026,107.69654444230936,107.43722483915026,107.61675262451172,5822.0,VNRA,,72.27605208323972,107.02497439914279,106.6507214137486,
2024-01-22,108.69391582395608,108.99312371697778,108.65401991634658,108.87344360351562,5822.0,VNRA,,80.93513678339795,107.29315778944228,106.91573824201312,
2024-01-23,108.6540225179279,109.37213365336036,108.61412660936315,109.1527099609375,2263.0,VNRA,,82.2610628673762,107.59237077501085,107.12518692016602,
2024-01-24,109.63144955736968,110.22987298846368,109.21255391654056,109.57160949707033,8791.0,VNRA,,84.05269507611354,107.92039659288194,107.36455699375698,
2024-01-25,109.21254882746749,110.18997955322266,109.1327570112086,110.18997955322266,1505.0,VNRA,,86.25898830048199,108.25507185194228,107.67659323556083,
2024-01-26,109.9705545391853,110.2099223757136,109.77107500093976,110.0503387451172,194.0,VNRA,170.53846642211005,83.45124538088655,108.6318571302626,107.93306078229632,
2024-01-27,109.9705545391853,110.2099223757136,109.77107500093976,110.0503387451172,4702.0,VNRA,146.42104505742262,83.45124538088655,108.97096421983508,108.1895283290318,
2024-01-28,109.9705545391853,110.2099223757136,109.77107500093976,110.0503387451172,4702.0,VNRA,128.56568068419924,83.45124538088655,109.24136267768013,108.4459958757673,
2024-01-29,110.2099217983624,110.56897735595705,110.13012998348218,110.56897735595705,4702.0,VNRA,131.1508178164823,85.62220527917,109.56938764784073,108.72811017717633,
2024-01-30,110.9878796108387,111.18735915997482,110.64877579135744,110.92803955078124,9330.0,VNRA,136.6798984682519,86.90318350233377,109.93730841742622,108.99597712925502,
2024-01-31,110.76845533642206,110.86819891515567,109.7511362738929,109.9306640625,23729.0,VNRA,95.09089692263731,68.61594231265478,110.05477735731338,109.22964804513114,
2024-02-01,109.97055876566888,110.09023888384952,109.45191955566406,109.45191955566406,4789.0,VNRA,67.06056222783894,61.88427547355287,110.08802286783856,109.40490123203823,
2024-02-02,110.58892561583826,111.82567596435548,110.4492937392906,111.82567596435548,3935.0,VNRA,125.44812387067189,74.98737191089974,110.3384746975369,109.70553861345563,
2024-02-03,110.58892561583826,111.82567596435548,110.4492937392906,111.82567596435548,1649.0,VNRA,115.05139204365229,74.98737191089974,110.52021874321832,110.00617599487306,
2024-02-04,110.58892561583826,111.82567596435548,110.4492937392906,111.82567596435548,1649.0,VNRA,106.83464665580549,74.98737191089974,110.7174784342448,110.30681337629048,
2024-02-05,111.90545967052692,112.30441114860083,111.72593188586198,112.00520324707033,1649.0,VNRA,124.04437396374078,75.77405329419844,110.93468560112848,110.53051049368723,
2024-02-06,112.244569675331,112.50388927421533,112.10493780117017,112.20467376708984,8999.0,VNRA,125.20652049449744,76.65269000055906,111.17405615912543,110.7485079084124,
2024-02-07,112.16477587351687,113.0823589187229,112.12487996598188,112.92278289794922,2930.0,VNRA,134.1820269101749,79.53090736476281,111.43559010823567,110.9878774370466,
2024-02-08,113.02252016866396,113.34167982326716,112.98262426066776,113.06241607666016,2176.0,VNRA,143.87948601988526,80.0460164481507,111.67274305555556,111.19305147443501,
