date,open,high,low,close,volume,ticker,cci_25,rsi_14,ma_9,ma_14,ma_50
2024-01-02,42.2599983215332,42.2599983215332,41.900001525878906,41.90499877929688,3522.0,WTEL,,,,,
2024-01-03,42.02999877929688,42.26499938964844,42.02000045776367,42.165000915527344,458.0,WTEL,,,,,
2024-01-04,42.275001525878906,42.275001525878906,42.04499816894531,42.07500076293945,5573.0,WTEL,,,,,
2024-01-05,41.82500076293945,42.09000015258789,41.81999969482422,42.0,55.0,WTEL,,,,,
2024-01-06,41.82500076293945,42.09000015258789,41.81999969482422,42.0,370.0,WTEL,,,,,
2024-01-07,41.82500076293945,42.09000015258789,41.81999969482422,42.0,370.0,WTEL,,,,,
2024-01-08,41.97499847412109,42.26499938964844,41.97499847412109,42.21500015258789,370.0,WTEL,,,,,
2024-01-09,42.505001068115234,42.595001220703125,42.42499923706055,42.77999877929688,1071.0,WTEL,,,,,
2024-01-10,42.84999847412109,43.08000183105469,42.81999969482422,42.97999954223633,1593.0,WTEL,,,42.23555543687608,,
2024-01-11,43.34999847412109,43.3650016784668,43.20000076293945,42.84000015258789,1108.0,WTEL,,,42.33944447835287,,
2024-01-12,42.93999862670898,43.41999816894531,42.93999862670898,43.40499877929688,587.0,WTEL,,,42.4772220187717,,
2024-01-13,42.93999862670898,43.41999816894531,42.93999862670898,43.40499877929688,2439.0,WTEL,,,42.624999576144745,,
2024-01-14,42.93999862670898,43.41999816894531,42.93999862670898,43.40499877929688,2439.0,WTEL,,,42.781110551622184,,
2024-01-15,43.52000045776367,43.52000045776367,43.3849983215332,43.3849983215332,2439.0,WTEL,,85.6061302298575,42.93499925401476,42.611428124564036,
2024-01-16,43.29999923706055,43.400001525878906,43.26499938964844,43.43000030517578,556.0,WTEL,,86.09204985400467,43.09388817681207,42.72035680498396,
2024-01-17,43.06499862670898,43.22999954223633,43.0,43.14500045776367,985.0,WTEL,,69.97976887708346,43.197221544053825,42.79035677228655,
2024-01-18,43.150001525878906,43.6349983215332,43.150001525878906,43.65999984741211,982.0,WTEL,,77.99427046659083,43.29499944051108,42.90357099260603,
2024-01-19,43.8849983215332,44.14500045776367,43.86000061035156,44.04499816894531,2008.0,WTEL,,81.88726154944959,43.413332621256515,43.04964229038784,
2024-01-20,43.8849983215332,44.14500045776367,43.86000061035156,44.04499816894531,1040.0,WTEL,,81.88726154944959,43.547221289740676,43.195713588169646,
2024-01-21,43.8849983215332,44.14500045776367,43.86000061035156,44.04499816894531,1040.0,WTEL,,81.88726154944959,43.61833233303494,43.34178488595145,
2024-01-22,44.6150016784668,44.744998931884766,44.369998931884766,44.5099983215332,1040.0,WTEL,,85.702738317954,43.74111005995009,43.5057133265904,
2024-01-23,44.334999084472656,44.95500183105469,44.21500015258789,44.70500183105469,845.0,WTEL,,86.94474536517302,43.88555484347873,43.6432135445731,
2024-01-24,45.150001525878906,45.28499984741211,45.1150016784668,45.25,1462.0,WTEL,,89.65069485216314,44.092777252197266,43.80535643441336,
2024-01-25,45.20000076293945,46.0,45.20000076293945,46.0099983215332,971.0,WTEL,,92.10741582773228,44.3794436984592,44.03178487505232,
2024-01-26,45.65499877929688,46.06999969482422,45.56499862670898,46.06999969482422,4990.0,WTEL,187.15471686503548,92.26355762619067,44.70444361368815,44.22214208330427,
2024-01-27,45.65499877929688,46.06999969482422,45.56499862670898,46.06999969482422,2569.0,WTEL,161.808471430477,92.26355762619067,44.97222137451172,44.41249929155622,
2024-01-28,45.65499877929688,46.06999969482422,45.56499862670898,46.06999969482422,2569.0,WTEL,141.47308712995135,92.26355762619067,45.19722154405382,44.602856499808176,
